4.331472516059875488e-01,-3.104830347001552582e-02,-4.407949149608612061e-01,-5.777406692504882812e-01
7.947183400392532349e-02,-3.577597811818122864e-02,1.888356208801269531e-01,-4.498789012432098389e-01
4.240333437919616699e-01,2.175589948892593384e-01,1.392461359500885010e-01,2.890577316284179688e-01
7.143523544073104858e-02,1.762826442718505859e-01,-3.553923666477203369e-01,3.332997858524322510e-01
-6.343109160661697388e-02,1.135282292962074280e-01,4.248406887054443359e-01,-9.323330968618392944e-02
2.580841481685638428e-01,2.543457783758640289e-02,-2.477036565542221069e-01,4.651112556457519531e-01
4.060718119144439697e-01,2.182152420282363892e-01,-4.831465780735015869e-01,9.692021459341049194e-02
5.032458156347274780e-02,-2.794485390186309814e-01,4.483596086502075195e-01,-1.988687068223953247e-01
-2.186100184917449951e-01,2.652696967124938965e-01,-1.592719107866287231e-01,4.732953011989593506e-01
4.833240211009979248e-01,8.226457983255386353e-03,-2.654832601547241211e-01,-6.986179947853088379e-02
4.614265859127044678e-01,2.235404998064041138e-01,-2.378674149513244629e-01,-3.840183913707733154e-01
-2.162001430988311768e-01,-4.113540351390838623e-01,-2.267402708530426025e-01,-4.033526778221130371e-02
-3.393222987651824951e-01,2.410845011472702026e-01,-2.758176624774932861e-01,-5.061529874801635742e-01
-3.105510771274566650e-01,3.240747153759002686e-01,5.094537734985351562e-01,-5.122165083885192871e-01
-5.178714543581008911e-02,-1.802325397729873657e-01,-3.350665867328643799e-01,9.992988407611846924e-02
-2.975205481052398682e-01,-2.747460901737213135e-01,-1.786475181579589844e-01,1.346913129091262817e-01
3.176733553409576416e-01,3.791311010718345642e-02,-2.323904484510421753e-01,-3.232934772968292236e-01
2.450816333293914795e-01,-1.097718700766563416e-01,1.271750330924987793e-01,4.510995745658874512e-01
-2.797943539917469025e-02,-3.718160986900329590e-01,4.718604683876037598e-01,-1.975068300962448120e-01
1.285723596811294556e-01,-2.629987597465515137e-01,-4.967088401317596436e-01,-2.626249194145202637e-01
3.939168155193328857e-01,-1.613246500492095947e-01,-1.344646960496902466e-01,3.173672854900360107e-01
2.121266722679138184e-01,2.576772123575210571e-02,2.110270559787750244e-01,3.210098743438720703e-01
-1.404388546943664551e-01,4.335064813494682312e-02,8.629769086837768555e-02,-3.997363448143005371e-01
2.590673044323921204e-02,4.232978224754333496e-01,1.601842790842056274e-01,-5.668384432792663574e-01
3.259520828723907471e-01,-5.934677124023437500e-01,-1.663684099912643433e-01,-2.798386216163635254e-01
-5.095257610082626343e-02,8.717612363398075104e-03,-2.386925369501113892e-01,4.935863018035888672e-01
3.440647423267364502e-01,2.698328495025634766e-01,1.171524450182914734e-01,-6.559588760137557983e-02
-8.787538856267929077e-02,4.956018626689910889e-01,4.220518469810485840e-01,-3.881118819117546082e-02
-5.473605543375015259e-02,2.624542713165283203e-01,1.810300201177597046e-01,3.033874034881591797e-01
-1.933536678552627563e-01,3.560427427291870117e-01,5.254256129264831543e-01,4.612129628658294678e-01
-1.238048821687698364e-01,4.400077164173126221e-01,-2.140839695930480957e-01,6.505680084228515625e-02
1.652869284152984619e-01,5.479698777198791504e-01,6.571399569511413574e-01,7.618293911218643188e-02
-1.673368662595748901e-01,-2.345696687698364258e-01,-3.377839028835296631e-01,-1.773197054862976074e-01
-4.473829269409179688e-01,-3.888147771358489990e-01,3.169551789760589600e-01,2.627146542072296143e-01
-3.930861651897430420e-01,-4.061181545257568359e-01,-1.432901620864868164e-01,4.500873386859893799e-03
-4.253406226634979248e-01,3.190856277942657471e-01,2.439312487840652466e-01,4.100846350193023682e-01
6.756322085857391357e-02,4.771905243396759033e-01,-1.002106666564941406e-01,-4.238207042217254639e-01
-5.036513209342956543e-01,4.729041457176208496e-01,-2.172913253307342529e-01,1.173849180340766907e-01
-1.786639243364334106e-01,-2.324900925159454346e-01,4.732613861560821533e-01,2.358384132385253906e-01
4.114027023315429688e-01,1.205423474311828613e-01,3.748365044593811035e-01,-4.520189762115478516e-01
-4.177897274494171143e-01,-4.031748324632644653e-02,-1.057026237249374390e-01,1.120584309101104736e-01
4.324986636638641357e-01,5.965912714600563049e-02,-2.789273858070373535e-01,2.022606879472732544e-01
-6.553963571786880493e-02,3.546912670135498047e-01,2.696228027343750000e-01,3.600760996341705322e-01
3.412874937057495117e-01,2.192028909921646118e-01,9.373748302459716797e-02,-1.431594230234622955e-02
3.051441311836242676e-01,1.082848459482192993e-01,3.317850828170776367e-01,4.460953474044799805e-01
2.631661295890808105e-02,3.397087752819061279e-01,8.063312619924545288e-02,-6.220938563346862793e-01
-6.122007220983505249e-02,2.591943182051181793e-02,-2.895971834659576416e-01,4.864784777164459229e-01
-2.780953943729400635e-01,-4.273930490016937256e-01,-5.504535436630249023e-01,-6.301140040159225464e-02
-2.191161066293716431e-01,1.795235872268676758e-01,3.917623162269592285e-01,2.088533788919448853e-01
-3.117303736507892609e-02,-2.102657854557037354e-01,3.091229125857353210e-02,2.152224183082580566e-01
-7.963445782661437988e-02,1.469770371913909912e-01,-1.423812378197908401e-02,5.020860433578491211e-01
4.930898845195770264e-01,-4.191875085234642029e-02,2.911687791347503662e-01,5.721660852432250977e-01
-1.385992914438247681e-01,-8.182297460734844208e-03,3.858017921447753906e-01,-2.961068451404571533e-01
3.432079553604125977e-01,-2.485857158899307251e-02,2.759380936622619629e-01,3.146826326847076416e-01
-3.246316453441977501e-03,-1.083805933594703674e-01,-3.694845736026763916e-01,-3.625670969486236572e-01
1.750568896532058716e-01,1.806909292936325073e-01,-4.809004068374633789e-01,2.198021709918975830e-01
2.177392840385437012e-01,-1.904600560665130615e-01,4.601430296897888184e-01,-8.306669443845748901e-02
-6.413210183382034302e-02,2.624727599322795868e-02,9.274383634328842163e-02,5.384777188301086426e-01
1.526791602373123169e-01,3.563145101070404053e-01,1.822390779852867126e-02,-3.685997128486633301e-01
2.573857605457305908e-01,-2.415929436683654785e-01,1.851249188184738159e-01,-3.087421655654907227e-01
6.703042984008789062e-02,-5.936517119407653809e-01,-4.584444165229797363e-01,4.275361821055412292e-02
-3.012174665927886963e-01,-1.062320545315742493e-01,-3.895685374736785889e-01,-1.054757907986640930e-01
-1.423564106225967407e-01,-4.529107809066772461e-01,-2.845126688480377197e-01,-4.131104648113250732e-01
-1.098993271589279175e-01,-8.306473493576049805e-02,8.337613940238952637e-02,-3.390732407569885254e-01
