1.180539652705192566e-02,-7.165373116731643677e-02,3.838624060153961182e-02,9.474953263998031616e-02,1.126680746674537659e-01,2.785174734890460968e-02,5.927768722176551819e-02,-1.391467265784740448e-02,-7.779391855001449585e-02,2.109688334167003632e-02,3.027762658894062042e-02,-2.577813901007175446e-02,1.281730923801660538e-02,5.667817965149879456e-02,2.465217746794223785e-02,-5.586227774620056152e-02,-6.430478766560554504e-03,-2.381943166255950928e-02,5.698852986097335815e-02,4.189322143793106079e-02,-7.464855164289474487e-02,2.215865440666675568e-02,-6.550955772399902344e-02,2.810820192098617554e-02,3.804158046841621399e-02,-8.240670710802078247e-02,-1.962543232366442680e-03,-3.809930384159088135e-02,1.650223624892532825e-03,-9.040454775094985962e-02,1.284780353307723999e-01,-1.766987494193017483e-03,-1.218821853399276733e-01,-3.084819763898849487e-02,9.928827732801437378e-02,1.275637298822402954e-01,4.649569280445575714e-03,-1.107916980981826782e-02,8.382360637187957764e-02,5.612131580710411072e-02,-4.301609098911285400e-02,8.335762470960617065e-02,4.957856237888336182e-02,1.002182438969612122e-01,-1.610141061246395111e-02,-4.426067322492599487e-02,-3.576236590743064880e-02,8.289339393377304077e-02,-4.944940656423568726e-02,4.036306589841842651e-02,9.182240813970565796e-02,8.718363940715789795e-02,3.713401779532432556e-02,-4.557337611913681030e-03,6.838839501142501831e-02,-4.465359821915626526e-02,5.307037010788917542e-02,3.272523358464241028e-02,7.846455276012420654e-02,3.929600492119789124e-02,7.819276303052902222e-02,-3.464065492153167725e-02,-1.007929965853691101e-01,1.151327136904001236e-02,-8.845368027687072754e-02,9.471806697547435760e-03,-9.458614885807037354e-02,4.873573407530784607e-02,5.615369230508804321e-02,-1.087684184312820435e-01,-5.659691989421844482e-02,4.331357777118682861e-02,-2.469040825963020325e-02,2.262544631958007812e-02,-8.774234354496002197e-02,-1.027140617370605469e-01,5.151633918285369873e-02,3.787692636251449585e-02,-7.637629657983779907e-02,4.876995831727981567e-02,5.634273588657379150e-02,-1.841542869806289673e-02,9.106341749429702759e-02,7.087107002735137939e-02,-3.852662816643714905e-02
-1.171450596302747726e-02,-1.910166293382644653e-01,2.394391596317291260e-02,1.119664162397384644e-01,-6.838631629943847656e-02,5.316175520420074463e-03,3.700930625200271606e-02,6.405243277549743652e-02,-1.401031389832496643e-02,-7.439137995243072510e-02,5.048164352774620056e-02,-7.716985791921615601e-02,3.947857022285461426e-02,8.428727276623249054e-03,-4.193093255162239075e-02,-4.149045422673225403e-02,1.937048509716987610e-02,5.653955787420272827e-02,4.342897236347198486e-02,9.710579365491867065e-02,-6.610273569822311401e-02,-1.019070483744144440e-02,-9.911146014928817749e-02,3.652759641408920288e-02,-8.314127475023269653e-02,-4.796594753861427307e-02,4.314916953444480896e-02,1.845904439687728882e-02,-8.617765270173549652e-03,-2.079101279377937317e-02,-4.913705587387084961e-02,2.150302752852439880e-02,-1.144077163189649582e-02,2.155735157430171967e-02,2.103384817019104958e-03,-4.775756038725376129e-03,2.705974504351615906e-02,1.358937099575996399e-02,6.488250195980072021e-02,7.538361847400665283e-02,-4.109885543584823608e-02,-4.435479640960693359e-02,-7.220391184091567993e-02,-4.411951079964637756e-02,-1.030815765261650085e-01,7.335998862981796265e-02,-7.016975432634353638e-02,6.987099349498748779e-02,-8.035231381654739380e-02,9.786470234394073486e-02,-2.070634625852108002e-02,7.278881967067718506e-02,3.868002444505691528e-02,5.803186446428298950e-02,-4.083142802119255066e-02,3.715757653117179871e-02,2.388549037277698517e-02,-1.836251281201839447e-02,-5.761037394404411316e-02,-1.035711094737052917e-01,9.439676068723201752e-03,4.126668348908424377e-02,-3.104569949209690094e-02,-7.689045276492834091e-03,-8.322989940643310547e-02,-1.031080558896064758e-01,-9.132806956768035889e-02,-7.162166386842727661e-02,7.516033202409744263e-02,2.206132188439369202e-02,-6.617099791765213013e-02,2.231904119253158569e-02,1.071805059909820557e-01,9.423160925507545471e-03,-5.106206610798835754e-02,6.055954471230506897e-02,-4.779506474733352661e-02,-3.568060696125030518e-02,-8.248438686132431030e-02,4.364379495382308960e-02,6.259707361459732056e-02,-3.016176261007785797e-02,-5.349817126989364624e-02,3.687562048435211182e-02,4.800157994031906128e-02
-7.217382639646530151e-02,5.274359509348869324e-02,-5.407242476940155029e-02,8.098632097244262695e-03,1.217470690608024597e-02,2.188446559011936188e-02,-3.949438408017158508e-02,-1.614814065396785736e-02,4.832155257463455200e-02,-6.612693518400192261e-02,1.097651384770870209e-02,-3.536759316921234131e-02,8.803117275238037109e-02,2.523244172334671021e-02,-5.451652780175209045e-02,3.520406410098075867e-02,1.497872080653905869e-02,3.533665090799331665e-02,2.879253402352333069e-02,4.076428338885307312e-02,5.175429955124855042e-02,-7.573664188385009766e-02,-8.010216057300567627e-02,4.443007707595825195e-02,9.625862538814544678e-02,6.540463119745254517e-02,-6.259685754776000977e-02,6.330084800720214844e-02,-1.832925528287887573e-02,-4.236233234405517578e-02,-6.415085494518280029e-02,-7.552233338356018066e-02,6.613548099994659424e-02,5.795496702194213867e-02,-2.786302240565419197e-03,1.831925101578235626e-02,5.744517594575881958e-02,1.045747026801109314e-01,-2.195956371724605560e-02,5.866517871618270874e-02,-8.406654000282287598e-02,6.258361041545867920e-02,-7.364600151777267456e-02,4.015781451016664505e-03,-6.211109831929206848e-02,-9.983450919389724731e-02,2.291358634829521179e-02,3.756177797913551331e-02,2.935490943491458893e-02,1.192941665649414062e-01,7.574139535427093506e-02,1.274737417697906494e-01,3.930816799402236938e-02,9.479760378599166870e-02,2.644127607345581055e-02,4.355994239449501038e-02,6.498946249485015869e-02,-2.406280115246772766e-02,6.621397286653518677e-02,-3.128777816891670227e-02,6.032080575823783875e-02,4.331371933221817017e-02,6.063814833760261536e-02,6.340970844030380249e-02,7.425398379564285278e-02,8.631679415702819824e-02,-4.835322964936494827e-03,-9.451500326395034790e-02,1.351707708090543747e-02,-8.753288537263870239e-03,9.463015198707580566e-02,-9.321466088294982910e-02,9.148802608251571655e-02,-2.878526784479618073e-02,6.956923753023147583e-02,-4.585631564259529114e-02,1.422650879248976707e-03,-3.796360269188880920e-02,-8.242472074925899506e-03,3.325009718537330627e-02,-1.226712986826896667e-01,7.317026704549789429e-02,-1.171313878148794174e-02,-7.511899620294570923e-02,4.437919333577156067e-02
9.952940046787261963e-02,-1.182629615068435669e-01,6.735637038946151733e-02,-4.812316969037055969e-02,1.217929422855377197e-01,-5.482459813356399536e-02,4.860136657953262329e-02,-6.563575565814971924e-02,1.251334510743618011e-02,7.839375175535678864e-03,-6.296756863594055176e-02,-6.137787923216819763e-02,-1.870870962738990784e-02,8.141859620809555054e-02,4.252453148365020752e-02,8.622642606496810913e-02,-2.383174747228622437e-02,-2.534651197493076324e-02,3.195694088935852051e-02,8.017317950725555420e-02,3.948813304305076599e-02,4.729540646076202393e-02,-7.969090342521667480e-02,5.867603793740272522e-02,5.191310495138168335e-02,-3.179310634732246399e-02,6.473536789417266846e-02,5.751448497176170349e-02,5.467871576547622681e-02,-3.739700838923454285e-02,-3.199782222509384155e-02,1.839784346520900726e-02,-7.880488038063049316e-02,-7.713738083839416504e-02,2.769626304507255554e-02,-5.576399713754653931e-02,-5.289433151483535767e-02,-2.599380910396575928e-02,8.740835636854171753e-02,-2.522406913340091705e-02,-7.659284025430679321e-02,9.554360061883926392e-02,1.433316734619438648e-03,-8.688329719007015228e-03,-6.525284051895141602e-02,3.698864206671714783e-02,2.455415390431880951e-02,2.048237994313240051e-02,-5.617676675319671631e-02,-8.559757471084594727e-02,5.383511260151863098e-02,-1.846513524651527405e-02,7.259043306112289429e-02,7.624713331460952759e-02,-5.914549529552459717e-02,-7.095440477132797241e-02,8.435977995395660400e-02,8.961707353591918945e-02,8.132249116897583008e-02,-5.135167762637138367e-02,6.223876029253005981e-02,-8.932745456695556641e-02,-3.864531964063644409e-02,-5.381112545728683472e-02,9.509722143411636353e-02,2.178646624088287354e-02,1.302075758576393127e-02,-7.305610924959182739e-02,6.481243669986724854e-02,-2.457345090806484222e-02,5.021969601511955261e-02,5.824910849332809448e-02,4.787354916334152222e-02,-3.359902417287230492e-03,3.802363201975822449e-02,9.208690375089645386e-02,5.738678202033042908e-02,8.998455479741096497e-03,-5.051387473940849304e-02,-7.508201152086257935e-02,6.448577344417572021e-02,4.429608816280961037e-05,-8.540421724319458008e-02,5.969951301813125610e-02,6.794815510511398315e-02
1.485856808722019196e-02,3.610201179981231689e-02,3.976900875568389893e-02,-7.570266723632812500e-02,1.405756920576095581e-02,-4.199876915663480759e-03,8.339681476354598999e-02,5.282909050583839417e-02,5.302974581718444824e-02,9.953517466783523560e-02,-6.890995055437088013e-02,-5.267408862709999084e-02,-3.116739913821220398e-02,3.171692416071891785e-02,4.334819689393043518e-02,-6.658989191055297852e-02,1.051912456750869751e-02,8.296510577201843262e-02,5.963646993041038513e-02,-6.912321597337722778e-02,-4.400592669844627380e-02,-7.230925559997558594e-02,-2.575761266052722931e-02,-6.282714009284973145e-02,-2.898769453167915344e-02,6.526350509375333786e-03,-6.647256016731262207e-02,8.315199613571166992e-02,-1.779169216752052307e-02,-7.762633264064788818e-02,2.810833044350147247e-02,-1.402686815708875656e-02,-8.996944874525070190e-02,5.532407388091087341e-02,-8.856625109910964966e-02,-1.010434031486511230e-01,-6.730806082487106323e-02,-7.466945331543684006e-03,-9.242039173841476440e-02,3.820258006453514099e-02,6.445644050836563110e-02,-1.162243410944938660e-01,6.734579801559448242e-02,-5.430011451244354248e-02,6.803823169320821762e-03,1.316774543374776840e-02,-1.026677899062633514e-02,8.176209777593612671e-02,7.325153797864913940e-02,-4.787884280085563660e-02,7.826234400272369385e-02,-3.268875926733016968e-02,8.471398800611495972e-02,3.934029489755630493e-02,-2.665885165333747864e-02,4.839749261736869812e-02,6.717717647552490234e-02,5.405598506331443787e-02,-6.634588539600372314e-02,1.122907623648643494e-01,6.192691624164581299e-02,-6.013696547597646713e-03,2.967055700719356537e-02,-4.719179123640060425e-02,8.752869069576263428e-02,1.135109812021255493e-01,7.236114144325256348e-02,8.557127416133880615e-02,-1.785282394848763943e-03,3.378634527325630188e-02,-4.277915135025978088e-02,-4.032858461141586304e-02,2.286578714847564697e-02,3.019467741250991821e-02,-3.251983085647225380e-03,-5.729529634118080139e-02,4.407620057463645935e-02,4.483599588274955750e-02,1.088180541992187500e-01,9.359581023454666138e-02,1.728675700724124908e-02,7.700730115175247192e-02,-6.144855171442031860e-02,-5.927630141377449036e-02,6.715898215770721436e-02
1.259396225214004517e-01,-1.178057938814163208e-01,5.716823413968086243e-02,2.046121098101139069e-02,1.951313391327857971e-02,6.216014176607131958e-02,-8.788798586465418339e-04,-3.266002982854843140e-02,-1.631145924329757690e-02,9.643270075321197510e-02,-2.292324090376496315e-03,-7.324536144733428955e-02,5.606585368514060974e-02,9.242084622383117676e-02,-1.068658754229545593e-01,-5.918217822909355164e-02,5.774796009063720703e-02,-3.565709665417671204e-02,-1.044540405273437500e-01,3.974711149930953979e-02,-2.281521260738372803e-02,4.290300980210304260e-02,-9.497553855180740356e-02,-1.234031245112419128e-01,-5.431374907493591309e-02,-1.228997036814689636e-01,-3.792764991521835327e-02,-2.952327020466327667e-03,5.944485310465097427e-03,-9.915157221257686615e-03,1.029002945870161057e-02,6.100794300436973572e-02,1.430001109838485718e-02,2.925898879766464233e-02,1.016196534037590027e-01,7.314560562372207642e-02,8.018444478511810303e-02,-2.633667550981044769e-02,4.376517236232757568e-02,-6.627143174409866333e-02,-5.814241245388984680e-03,5.578483641147613525e-02,3.414198011159896851e-02,7.442082464694976807e-02,3.734626621007919312e-02,-3.953761234879493713e-02,-2.033966220915317535e-02,-2.376407012343406677e-02,9.294439107179641724e-02,5.652249790728092194e-03,4.337212443351745605e-02,-2.090546675026416779e-02,3.060335107147693634e-02,-1.395173650234937668e-02,-6.146388500928878784e-02,-6.502093374729156494e-02,-5.788731575012207031e-02,-9.742514789104461670e-02,-2.513155899941921234e-02,3.801066800951957703e-02,8.133549988269805908e-02,8.945658802986145020e-02,-5.389115586876869202e-02,5.113628227263689041e-03,3.402416035532951355e-02,-5.010931566357612610e-02,2.114205993711948395e-02,5.446704104542732239e-02,8.416052162647247314e-02,1.046120971441268921e-01,-1.206368301063776016e-02,7.444975525140762329e-02,7.332874834537506104e-02,6.906483322381973267e-02,-3.413309529423713684e-02,2.725919708609580994e-02,4.839969426393508911e-02,-6.371546536684036255e-02,1.902807503938674927e-02,1.266473382711410522e-01,-2.624397166073322296e-02,6.687726825475692749e-02,-1.908814907073974609e-02,-4.812616482377052307e-02,2.636202238500118256e-02
-1.595646515488624573e-02,-8.545850962400436401e-02,-3.044304996728897095e-02,8.742048591375350952e-02,-7.038686424493789673e-02,4.992312937974929810e-02,-9.141242131590843201e-03,-8.037991076707839966e-02,-2.825570479035377502e-02,1.289496663957834244e-02,5.171246081590652466e-02,-2.622640924528241158e-03,4.875720292329788208e-02,4.113497585058212280e-02,-5.542054772377014160e-02,8.879895322024822235e-03,4.831090942025184631e-02,3.006785176694393158e-02,-2.968440204858779907e-02,-6.157860159873962402e-02,-4.295947775244712830e-02,-1.923423260450363159e-02,-7.881949096918106079e-02,-9.606858342885971069e-02,-7.091069221496582031e-02,-8.248061686754226685e-02,1.422030013054609299e-02,-1.148600946180522442e-03,-2.826953493058681488e-02,-1.046374961733818054e-01,-9.367953985929489136e-03,-4.182538017630577087e-02,8.619122207164764404e-03,7.644820958375930786e-02,-1.948469690978527069e-02,1.000034138560295105e-01,5.029275082051753998e-03,-6.986845284700393677e-02,-6.060375366359949112e-03,2.045354805886745453e-02,5.753394588828086853e-02,7.752212882041931152e-02,3.878796845674514771e-02,8.665923029184341431e-03,-4.739199206233024597e-02,6.759398430585861206e-02,5.144424363970756531e-02,1.931792683899402618e-02,-8.525795489549636841e-02,-1.237649377435445786e-02,-3.677554428577423096e-02,5.094409361481666565e-02,6.749977916479110718e-02,6.253713741898536682e-03,-2.744695730507373810e-02,-6.164316460490226746e-02,-2.900633960962295532e-02,-6.003566086292266846e-02,-3.465759754180908203e-02,5.412387475371360779e-02,5.934607237577438354e-03,-5.114874243736267090e-02,-6.570974830538034439e-03,-3.902787342667579651e-02,-4.756347462534904480e-02,2.863394841551780701e-02,-6.610108166933059692e-02,-3.699327260255813599e-02,-5.884780548512935638e-03,5.139451846480369568e-02,5.876224115490913391e-02,-9.809280931949615479e-02,8.793454617261886597e-02,6.294805556535720825e-02,6.472128909081220627e-03,3.671522485092282295e-03,-9.107827395200729370e-02,-7.756248116493225098e-02,-4.315599054098129272e-02,3.630955517292022705e-02,6.839049607515335083e-02,-7.997219450771808624e-03,3.877982869744300842e-02,3.349107131361961365e-02,2.120122499763965607e-02
-1.392241418361663818e-01,1.638036221265792847e-01,6.916944682598114014e-02,-2.406854182481765747e-02,-7.815773040056228638e-02,-6.365773081779479980e-02,7.830987684428691864e-03,-1.055261269211769104e-01,4.308451712131500244e-02,5.183346197009086609e-02,-2.710950747132301331e-02,5.638872087001800537e-02,3.648135438561439514e-02,2.991409599781036377e-02,-3.345335647463798523e-02,4.646415822207927704e-03,1.126334536820650101e-02,-4.412614181637763977e-02,-1.757394894957542419e-02,6.127990782260894775e-02,1.455608848482370377e-02,-4.996994137763977051e-02,-1.937070488929748535e-02,1.800422370433807373e-02,6.896112114191055298e-02,-1.969427056610584259e-02,-2.749553322792053223e-02,-1.043519191443920135e-02,2.761231362819671631e-02,-8.222483843564987183e-02,-7.681588642299175262e-03,-3.416033461689949036e-02,-2.405101060867309570e-02,1.424810732714831829e-03,2.753983996808528900e-02,9.130046516656875610e-02,-3.209780901670455933e-02,4.232663661241531372e-02,-2.638086862862110138e-02,-2.143209800124168396e-03,-1.041269004344940186e-01,-3.397220745682716370e-02,2.345273084938526154e-02,-1.006902940571308136e-02,-4.659482091665267944e-02,5.468977615237236023e-02,3.965283930301666260e-02,6.438773125410079956e-02,6.664372980594635010e-02,3.036074526607990265e-02,-4.433099925518035889e-02,-1.066976785659790039e-01,-4.532206431031227112e-02,-7.477307319641113281e-02,5.140342935919761658e-02,-1.659922860562801361e-02,-2.765262126922607422e-02,1.507397834211587906e-02,7.558025419712066650e-02,-8.235749602317810059e-02,3.929142281413078308e-02,-3.687417134642601013e-02,4.711585491895675659e-02,-8.332280814647674561e-02,-6.046659871935844421e-02,6.582940369844436646e-02,-8.894082903861999512e-02,-1.702659390866756439e-02,-1.182387210428714752e-02,2.196884714066982269e-02,-2.615730091929435730e-02,1.781088113784790039e-02,-3.345949947834014893e-02,2.485172636806964874e-02,-7.193130999803543091e-02,2.348941378295421600e-02,-1.018113344907760620e-01,1.572841964662075043e-02,-6.211701314896345139e-03,-2.066544815897941589e-02,-7.230025529861450195e-02,-7.262145727872848511e-02,5.465108528733253479e-02,2.372407168149948120e-02,3.792498633265495300e-02
5.388043448328971863e-02,-5.170087888836860657e-02,-3.128502145409584045e-02,-1.156630665063858032e-01,1.196691859513521194e-02,3.121679835021495819e-02,-1.952861063182353973e-02,1.673809625208377838e-02,1.028470322489738464e-02,-4.035487025976181030e-02,2.919550985097885132e-02,-7.198985666036605835e-02,5.619112402200698853e-02,5.644128099083900452e-02,-1.105561107397079468e-01,5.118674039840698242e-02,4.296420142054557800e-03,2.775819273665547371e-03,-5.113625898957252502e-02,2.537674829363822937e-02,-4.524140153080224991e-03,1.675190962851047516e-02,-1.215657293796539307e-01,-7.542164623737335205e-02,-1.956285536289215088e-02,-5.819820985198020935e-02,2.290817163884639740e-02,7.457005977630615234e-02,7.871268689632415771e-02,-6.033237650990486145e-02,5.541469901800155640e-02,3.431726247072219849e-02,-5.090963840484619141e-02,2.785961516201496124e-02,3.196938335895538330e-02,-6.719957292079925537e-02,5.213914811611175537e-02,-6.876106560230255127e-02,-5.112751573324203491e-02,-6.136587634682655334e-02,-9.304642677307128906e-02,4.391726106405258179e-02,-8.853944391012191772e-02,-2.368045784533023834e-02,6.039433181285858154e-02,-7.529244571924209595e-02,7.936121895909309387e-03,6.460382789373397827e-02,-4.831549013033509254e-04,1.059847548604011536e-01,3.227048739790916443e-02,-1.826142705976963043e-02,6.219464167952537537e-02,-1.174520701169967651e-01,-2.414184249937534332e-02,6.112093850970268250e-02,8.210845291614532471e-02,-9.095361456274986267e-03,-3.872797638177871704e-02,4.569410532712936401e-02,5.763128399848937988e-02,4.356115683913230896e-02,9.651154279708862305e-02,4.800489172339439392e-03,-4.918003082275390625e-02,3.390379622578620911e-02,1.054344475269317627e-01,-1.640936941839754581e-03,-2.352538518607616425e-02,7.436405867338180542e-02,4.572276026010513306e-02,8.762768656015396118e-02,-9.047663211822509766e-02,6.035267189145088196e-02,1.778617501258850098e-02,1.189755871891975403e-01,-1.441475003957748413e-02,-6.720082461833953857e-02,-8.282968401908874512e-02,3.236095234751701355e-02,-8.413249999284744263e-02,-9.169258177280426025e-02,-3.617490828037261963e-02,8.544208109378814697e-02,4.780967906117439270e-02
-1.105635836720466614e-01,1.436985582113265991e-01,-8.590657263994216919e-03,-7.409370969980955124e-03,-9.038195759057998657e-02,4.538433253765106201e-02,3.938801586627960205e-02,-3.715327754616737366e-02,9.389728307723999023e-03,-5.210026726126670837e-02,4.702733084559440613e-02,4.048329312354326248e-03,5.125042796134948730e-02,3.539004828780889511e-03,-3.977966494858264923e-03,3.868696838617324829e-02,-8.124978840351104736e-02,-4.956179857254028320e-02,6.640610098838806152e-02,-2.878265641629695892e-02,-1.180326193571090698e-01,-4.089376423507928848e-03,-8.027558773756027222e-02,9.782495349645614624e-02,-7.864351570606231689e-02,-5.311606079339981079e-02,1.268692407757043839e-02,4.521468281745910645e-02,-5.806331336498260498e-02,-5.609031766653060913e-02,6.003152579069137573e-02,3.548715636134147644e-02,-6.748215854167938232e-02,-2.033774973824620247e-03,7.077537477016448975e-02,-4.560014978051185608e-02,4.926083236932754517e-02,-2.942150086164474487e-02,-3.611443191766738892e-02,-4.036039113998413086e-02,-1.594287902116775513e-02,-9.321213513612747192e-02,6.349666416645050049e-02,-9.880520403385162354e-02,1.822016946971416473e-02,1.140618510544300079e-02,8.496276289224624634e-02,-6.752300076186656952e-03,7.020174711942672729e-02,-8.666146546602249146e-02,-5.158572643995285034e-02,9.546084702014923096e-02,-2.363268868066370487e-04,-3.113579377532005310e-02,-7.101044803857803345e-02,7.934490591287612915e-02,-1.630212995223701000e-03,-8.627232164144515991e-02,6.796156987547874451e-03,-5.193916335701942444e-02,5.911919102072715759e-02,7.480158470571041107e-03,-1.122278533875942230e-02,5.320401489734649658e-02,-1.932364888489246368e-02,-8.525276184082031250e-02,3.616344556212425232e-02,-5.766506120562553406e-02,4.892548918724060059e-02,-5.572481453418731689e-02,-6.703998893499374390e-02,3.245641291141510010e-02,2.963434904813766479e-02,-9.468907117843627930e-02,-2.491518668830394745e-02,4.089050460606813431e-03,-1.186750307679176331e-01,-1.541378628462553024e-02,9.169693291187286377e-02,4.263134300708770752e-02,1.834093406796455383e-02,4.801347479224205017e-02,-4.039901494979858398e-02,-3.354039415717124939e-02,1.984440535306930542e-02
