-2.737596631050109863e-01,1.856179833412170410e-01,4.876340925693511963e-01,8.757116794586181641e-01,-8.470150232315063477e-01,5.788149833679199219e-01,-5.254418849945068359e-01,-6.566176414489746094e-01
-5.662441253662109375e-01,-1.897730350494384766e+00,1.728749275207519531e+00,1.603971481323242188e+00,-1.194989681243896484e+00,5.220999717712402344e-01,-1.562154293060302734e+00,-1.164779663085937500e+00
