-2.175809442996978760e-01,1.452032476663589478e-01,-1.332960464060306549e-02
7.115158438682556152e-02,2.615481615066528320e-01,1.715183854103088379e-01
1.777754276990890503e-01,-3.730708658695220947e-01,-5.620508193969726562e-01
5.119867324829101562e-01,-2.264018058776855469e-01,1.174204051494598389e-01
1.638316065073013306e-01,8.426135033369064331e-02,-2.374187111854553223e-01
6.468599438667297363e-01,-2.355917394161224365e-01,2.245592325925827026e-01
-3.858911097049713135e-01,1.524211186915636063e-02,2.082653343677520752e-01
-6.786012649536132812e-01,1.898333728313446045e-01,-2.829265594482421875e-01
3.086785376071929932e-01,3.686498403549194336e-01,-1.976299285888671875e-02
-3.598493933677673340e-01,-5.617482662200927734e-01,-8.346980810165405273e-02
1.728347539901733398e-01,-5.408250689506530762e-01,-4.984200000762939453e-01
-6.008294224739074707e-01,-8.595950901508331299e-02,-4.769191145896911621e-01
-4.444325268268585205e-01,1.565234549343585968e-02,-4.648611843585968018e-01
3.476063907146453857e-01,-8.542587608098983765e-02,3.416652679443359375e-01
3.322392404079437256e-01,-7.131718099117279053e-02,1.532033830881118774e-01
-2.162542790174484253e-01,1.642292290925979614e-01,3.235360682010650635e-01
-2.146881520748138428e-01,-4.494088292121887207e-01,5.520564969629049301e-03
5.782498121261596680e-01,-2.120417505502700806e-01,1.622075736522674561e-01
-5.476379990577697754e-01,5.479825139045715332e-01,7.907571643590927124e-02
-5.264660716056823730e-01,4.647712707519531250e-01,-4.443945884704589844e-01
-6.288855671882629395e-01,-5.049423575401306152e-01,-2.421025037765502930e-01
6.255661249160766602e-01,-7.116386294364929199e-02,-2.798775732517242432e-01
3.422161042690277100e-01,6.324405074119567871e-01,-3.913796842098236084e-01
-1.172497794032096863e-01,5.466127395629882812e-01,3.421362340450286865e-01
6.214146018028259277e-01,5.128524303436279297e-01,5.539432540535926819e-02
-2.205180227756500244e-01,-3.235546648502349854e-01,7.032602280378341675e-02
4.168995618820190430e-01,-8.973042666912078857e-02,4.028083384037017822e-01
5.906363725662231445e-01,-5.270166397094726562e-01,-3.410235643386840820e-01
-4.326483905315399170e-01,1.819149702787399292e-01,-1.734725087881088257e-01
2.454400509595870972e-01,2.048343569040298462e-01,7.322510331869125366e-02
4.385100901126861572e-01,7.614068686962127686e-03,1.324533671140670776e-01
-4.181779026985168457e-01,-5.028951764106750488e-01,-6.140208616852760315e-02
-5.016253516077995300e-02,-4.365054070949554443e-01,-6.334806978702545166e-02
-4.913973510265350342e-01,8.627963066101074219e-02,-2.178596258163452148e-01
6.075941324234008789e-01,-1.119296997785568237e-01,3.740594387054443359e-01
1.217329949140548706e-01,-8.771105855703353882e-02,-4.073147475719451904e-01
-6.719257831573486328e-01,2.770621776580810547e-01,-3.009577468037605286e-02
2.212492227554321289e-01,1.013726834207773209e-02,-4.097528457641601562e-01
-3.026727139949798584e-01,5.027046054601669312e-02,2.330760098993778229e-02
2.783970236778259277e-01,6.439337134361267090e-01,2.661577761173248291e-01
7.185278832912445068e-02,-2.726975679397583008e-01,-8.857870846986770630e-02
3.508114814758300781e-01,1.429509818553924561e-01,6.178317219018936157e-02
-1.453208737075328827e-02,-4.659191668033599854e-01,-1.958103924989700317e-01
-6.045314073562622070e-01,-9.806365519762039185e-02,2.963759303092956543e-01
-4.133929312229156494e-01,4.716989696025848389e-01,2.740427292883396149e-02
4.659609496593475342e-01,6.793492436408996582e-01,-3.011811375617980957e-01
-3.030438721179962158e-01,-1.427133977413177490e-01,1.990990191698074341e-01
-4.675751030445098877e-01,2.127815634012222290e-01,-1.145738810300827026e-01
5.235427618026733398e-01,2.829267978668212891e-01,-3.538043498992919922e-01
-3.448965847492218018e-01,-4.844524860382080078e-01,-1.622518291696906090e-03
-1.551337987184524536e-01,5.950903296470642090e-01,2.914271056652069092e-01
1.677740216255187988e-01,-6.080572605133056641e-01,2.769062817096710205e-01
3.748887777328491211e-01,-5.342446565628051758e-01,5.398372411727905273e-01
5.232544541358947754e-01,4.588625729084014893e-01,2.670004665851593018e-01
-3.195232748985290527e-01,-6.145055294036865234e-01,-2.598648704588413239e-02
-5.177098512649536133e-01,-4.665610790252685547e-01,-2.820994853973388672e-01
-3.025217913091182709e-03,3.331979513168334961e-01,2.953159511089324951e-01
-4.776605367660522461e-01,1.065979972481727600e-01,-3.129753470420837402e-02
-7.076965570449829102e-01,2.051993831992149353e-02,-2.594418823719024658e-01
1.504904031753540039e-02,-2.133209705352783203e-01,-1.329359859228134155e-01
-6.061821579933166504e-01,3.872431814670562744e-02,-1.661319285631179810e-01
-3.272100389003753662e-01,-4.361267089843750000e-01,-2.244028300046920776e-01
2.364519685506820679e-01,5.302537083625793457e-01,1.231573894619941711e-01
6.569524407386779785e-01,-1.116432771086692810e-01,1.439595073461532593e-01
