-1.099624037742614746e-01,-6.273051351308822632e-02,1.064198464155197144e-01,4.179841652512550354e-02,-3.061972931027412415e-02,-7.434973120689392090e-02,7.150059938430786133e-02,-2.008491754531860352e-02,-2.391483783721923828e-01,-3.348153829574584961e-02,6.256490200757980347e-02,5.135874077677726746e-02,-7.298599183559417725e-02,8.044613525271415710e-03,1.286625266075134277e-01,-2.437694929540157318e-02,8.702475461177527905e-04,6.659817695617675781e-02,-4.593452066183090210e-02,-1.230448391288518906e-02,-6.106032058596611023e-02,4.965993762016296387e-02,1.562907993793487549e-01,-1.595137715339660645e-01,4.779400676488876343e-02,-2.593213692307472229e-02,-8.162488229572772980e-04,-8.642702549695968628e-02,5.849593132734298706e-02,-1.192585453391075134e-01,-9.269642084836959839e-02,-9.902949631214141846e-02,-1.671554148197174072e-02,-7.659933716058731079e-02,-6.094154715538024902e-02,-3.057597205042839050e-02,-1.326577644795179367e-02,3.615149110555648804e-02,6.234880909323692322e-02,2.030528150498867035e-02,7.621588557958602905e-02,-1.257664710283279419e-01,1.614461839199066162e-02,-9.201636165380477905e-02,-1.145327091217041016e-01,-6.941250758245587349e-04,-4.767331480979919434e-02,-1.652158098295331001e-03,-5.743438377976417542e-02,-2.201916649937629700e-02,2.297364547848701477e-02,-1.145797446370124817e-01,-8.905935287475585938e-02,7.857275009155273438e-02,1.631219126284122467e-02,-6.466483324766159058e-02,1.116638910025358200e-02,3.437228873372077942e-02,4.921640455722808838e-02,-7.658304274082183838e-02,2.689182944595813751e-02,-5.254460126161575317e-02,5.109098926186561584e-02,5.244996026158332825e-02
-1.063064113259315491e-01,-3.378706052899360657e-02,-9.259139001369476318e-02,1.667662262916564941e-01,-2.662256173789501190e-02,-7.991866767406463623e-02,1.307554095983505249e-01,-1.838437467813491821e-01,9.348356723785400391e-02,-6.095405295491218567e-02,6.092020869255065918e-02,-1.502915192395448685e-02,-2.456568880006670952e-03,-8.955838531255722046e-02,6.203316524624824524e-02,-8.082152344286441803e-03,-9.249728918075561523e-02,-1.260914355516433716e-01,1.161742284893989563e-01,-1.457591205835342407e-01,-4.598115384578704834e-02,2.786902152001857758e-02,5.575602501630783081e-02,-7.209178991615772247e-03,5.688161775469779968e-02,6.651175767183303833e-02,-1.087380051612854004e-01,1.820006594061851501e-02,-1.991872116923332214e-02,-7.419737428426742554e-02,1.692563481628894806e-02,-2.819137647747993469e-02,-4.815160855650901794e-02,-5.054173246026039124e-02,1.412877440452575684e-01,-3.393521532416343689e-02,-5.571303516626358032e-02,6.820726674050092697e-03,1.064563076943159103e-02,-1.419243961572647095e-02,4.528063535690307617e-02,-9.551812894642353058e-03,-5.190973356366157532e-02,7.314980495721101761e-03,-1.683335304260253906e-01,-1.952696405351161957e-02,-7.155375927686691284e-02,-2.524433471262454987e-02,4.647209495306015015e-02,7.550848275423049927e-02,-1.537944078445434570e-01,-1.073442865163087845e-03,4.887907300144433975e-03,2.005154639482498169e-02,-7.264885306358337402e-02,6.800001487135887146e-03,5.762160941958427429e-02,3.358308225870132446e-02,-1.257172375917434692e-01,-9.302909672260284424e-02,1.460320688784122467e-02,6.573529541492462158e-02,3.833046182990074158e-02,3.409172873944044113e-03
4.185671731829643250e-02,3.183812275528907776e-02,-6.692675501108169556e-02,5.925971269607543945e-02,2.235942482948303223e-01,1.851741969585418701e-02,-6.094736233353614807e-02,-1.635550409555435181e-01,-3.312931060791015625e-01,-4.391130432486534119e-02,8.730532974004745483e-02,-5.143306404352188110e-02,1.644304096698760986e-01,1.161451730877161026e-02,-1.274661272764205933e-01,-4.695424810051918030e-02,9.782754629850387573e-02,-8.923233300447463989e-02,-1.062009930610656738e-01,-9.783682972192764282e-02,1.491597760468721390e-02,4.446525499224662781e-02,-6.369906663894653320e-02,5.855348333716392517e-02,8.551374822854995728e-02,-2.323287278413772583e-01,-1.286495476961135864e-01,4.507680237293243408e-02,1.614421606063842773e-01,9.722850285470485687e-03,-1.199318394064903259e-01,-8.876439929008483887e-02,-1.985904574394226074e-02,6.493365764617919922e-02,-5.616625770926475525e-02,-1.232398077845573425e-01,-2.355383709073066711e-02,-5.161347985267639160e-02,9.305580705404281616e-02,3.447999060153961182e-02,4.213193058967590332e-02,-7.427767664194107056e-02,-7.826713472604751587e-02,-1.291146129369735718e-01,-3.886281326413154602e-02,1.579997129738330841e-02,5.424746498465538025e-02,4.041881859302520752e-02,-1.242875084280967712e-01,3.000924922525882721e-02,4.232627153396606445e-02,-2.087371656671166420e-03,1.016476079821586609e-01,-7.719282060861587524e-02,6.801289040595293045e-03,-4.548290744423866272e-02,-3.176997229456901550e-02,-1.094659566879272461e-01,-8.446853607892990112e-02,1.079608723521232605e-01,-5.905258469283580780e-03,1.071958094835281372e-01,-9.101534634828567505e-02,-7.645937055349349976e-02
5.955912172794342041e-02,-9.402082115411758423e-02,6.369168311357498169e-02,-2.162779122591018677e-01,2.808305621147155762e-01,7.018747180700302124e-02,8.310222625732421875e-02,1.028636470437049866e-01,-2.682658284902572632e-02,-1.308758258819580078e-01,-6.766121834516525269e-02,1.581662744283676147e-01,4.757783375680446625e-03,-4.545979946851730347e-02,-4.442320019006729126e-02,8.172885328531265259e-02,-1.147985160350799561e-01,9.805547446012496948e-02,-5.964983254671096802e-02,-9.820263832807540894e-02,-5.269671976566314697e-02,-1.200846582651138306e-02,-7.588525861501693726e-02,-5.891921743750572205e-02,-6.400519609451293945e-02,-6.547337025403976440e-02,4.091702774167060852e-02,-7.216803729534149170e-02,3.746306151151657104e-02,7.131670601665973663e-03,1.289615929126739502e-01,-6.544700264930725098e-02,-8.789090812206268311e-02,-1.210349649190902710e-01,-6.206223368644714355e-02,2.997645735740661621e-02,-3.933861106634140015e-02,3.526476770639419556e-02,1.475715935230255127e-01,9.143217653036117554e-02,1.219892576336860657e-01,1.678776293992996216e-01,-5.526378378272056580e-02,-4.787476733326911926e-02,-8.335422724485397339e-02,1.091609448194503784e-01,-1.040443032979965210e-01,6.029894202947616577e-02,1.171620935201644897e-02,-3.646554052829742432e-02,1.198576111346483231e-02,-1.588512770831584930e-02,6.504988670349121094e-02,1.877564191818237305e-02,5.769334733486175537e-02,1.267976015806198120e-01,-8.314390480518341064e-02,9.452102333307266235e-02,1.577900350093841553e-01,-4.809833690524101257e-02,-5.337565392255783081e-02,1.899411343038082123e-02,6.265393644571304321e-02,1.287041753530502319e-01
-1.084237992763519287e-01,-1.041091382503509521e-01,-1.019429266452789307e-01,-6.101321429014205933e-03,-5.092658996582031250e-01,1.672735251486301422e-02,-1.349609578028321266e-03,-2.698360197246074677e-02,4.333429336547851562e-01,-8.154412358999252319e-02,5.917399376630783081e-02,-3.731377050280570984e-02,-1.739011108875274658e-01,-6.366508454084396362e-02,1.273967474699020386e-01,3.991558775305747986e-02,4.292542487382888794e-02,1.497332099825143814e-02,1.246152073144912720e-01,1.195655092597007751e-01,7.595841586589813232e-02,-1.861993968486785889e-01,7.318958640098571777e-02,-1.492734402418136597e-01,-1.335659623146057129e-01,2.732533216476440430e-01,-7.944656535983085632e-03,3.821215406060218811e-02,-3.754587471485137939e-02,-4.463319107890129089e-02,-1.554225385189056396e-01,-2.697882056236267090e-02,5.309361219406127930e-02,-4.455290734767913818e-02,1.000494658946990967e-01,-1.217156555503606796e-02,6.636671721935272217e-02,-4.231386259198188782e-02,-1.084874197840690613e-02,2.312585525214672089e-02,9.792310744524002075e-02,-2.487552464008331299e-01,-7.047543674707412720e-02,1.139742434024810791e-01,3.413175791501998901e-02,-1.189377903938293457e-01,5.546556040644645691e-02,-1.335671693086624146e-01,2.720859646797180176e-02,-1.158007979393005371e-01,7.388297468423843384e-02,-5.057942867279052734e-02,-6.226282194256782532e-02,-7.578997313976287842e-02,1.767429523169994354e-02,3.352653235197067261e-02,-3.085546381771564484e-02,-1.565418094396591187e-01,1.900069229304790497e-02,-1.901016943156719208e-02,1.030346229672431946e-01,4.362202808260917664e-02,3.618193045258522034e-02,1.777070946991443634e-02
-6.383199989795684814e-02,-1.170677691698074341e-01,-7.380201667547225952e-02,3.049519956111907959e-01,-5.102643370628356934e-01,-6.211508810520172119e-02,-6.093062460422515869e-02,1.271277572959661484e-02,7.305940985679626465e-01,5.990470573306083679e-02,1.166208554059267044e-02,5.564320087432861328e-02,-1.279702931642532349e-01,5.870559439063072205e-02,1.534499377012252808e-01,7.089352607727050781e-02,5.033766850829124451e-02,-2.777175791561603546e-02,1.058433875441551208e-01,1.672794520854949951e-01,1.634913235902786255e-01,-1.515583693981170654e-01,-1.004319265484809875e-01,-1.262209862470626831e-01,-8.469934761524200439e-02,3.561996817588806152e-01,1.067286506295204163e-01,9.282051026821136475e-02,-1.489483118057250977e-01,1.513720899820327759e-01,-1.898357570171356201e-01,-4.786760360002517700e-02,1.285862624645233154e-01,4.023617133498191833e-02,5.160926282405853271e-02,-6.590056419372558594e-02,5.559815093874931335e-02,-9.349662810564041138e-02,-5.565344542264938354e-02,-7.043135166168212891e-02,1.903105974197387695e-01,-1.785507947206497192e-01,4.414120316505432129e-02,1.215823218226432800e-01,5.893664434552192688e-02,1.057771369814872742e-01,8.550752699375152588e-02,-4.236558824777603149e-02,9.207938611507415771e-02,-2.356461994349956512e-02,-1.013867333531379700e-01,-1.011042743921279907e-01,5.365413427352905273e-02,-7.598841190338134766e-02,5.247515067458152771e-02,1.006509922444820404e-02,7.059714943170547485e-02,-8.206918090581893921e-02,-1.708088964223861694e-01,-2.486934885382652283e-02,1.441618055105209351e-01,-1.523776799440383911e-01,-5.303881131112575531e-03,1.072580963373184204e-01
4.136803001165390015e-02,-9.848983585834503174e-02,-6.599490344524383545e-02,-1.559958308935165405e-01,1.027135029435157776e-01,3.219910711050033569e-02,-1.371853202581405640e-01,4.206378012895584106e-02,-1.100360602140426636e-02,-1.133136078715324402e-02,-6.681990809738636017e-03,-1.086493656039237976e-01,7.212087512016296387e-02,-6.932881474494934082e-02,-7.829482853412628174e-02,7.670959830284118652e-02,-3.927873820066452026e-02,7.814424484968185425e-02,-6.980379670858383179e-02,-1.034261565655469894e-02,4.551861435174942017e-02,1.234952211380004883e-01,6.600270420312881470e-02,-1.331928074359893799e-01,5.657884106040000916e-02,3.550393879413604736e-02,-2.241051383316516876e-02,-1.204061880707740784e-01,-7.122634351253509521e-02,-1.066599413752555847e-01,-7.944658398628234863e-02,2.666458860039710999e-02,-8.409368246793746948e-02,-2.114335075020790100e-02,-4.394001793116331100e-03,-4.903682693839073181e-02,-7.776413985993713140e-05,1.908138208091259003e-02,-3.951694443821907043e-02,-6.251320242881774902e-02,-1.681558229029178619e-02,4.346148669719696045e-02,1.865361630916595459e-02,-4.758225381374359131e-02,-8.074606209993362427e-02,5.548185855150222778e-02,1.047053113579750061e-01,-1.426065117120742798e-01,-1.038949191570281982e-01,7.059895247220993042e-02,-1.335980147123336792e-01,4.471253603696823120e-02,-6.471112370491027832e-02,-7.771667838096618652e-02,2.920996770262718201e-02,-9.161234647035598755e-02,6.395708024501800537e-02,5.039479956030845642e-02,6.664691865444183350e-02,5.013084411621093750e-02,6.427137553691864014e-02,-7.658283412456512451e-02,-1.109844669699668884e-01,-1.003775149583816528e-01
1.061966568231582642e-01,-7.531659794040024281e-04,-5.673513561487197876e-02,-1.194787397980690002e-01,4.568144381046295166e-01,7.938297837972640991e-02,-8.534217625856399536e-02,7.443017512559890747e-02,-1.652675867080688477e-01,-1.934062130749225616e-02,-6.811114400625228882e-02,1.655973941087722778e-01,2.353108525276184082e-01,6.039682030677795410e-02,-1.121419444680213928e-01,9.271771647036075592e-03,4.774796590209007263e-02,7.348295301198959351e-03,-8.044216781854629517e-02,-4.370361100882291794e-03,-4.080738127231597900e-02,1.381645351648330688e-01,-4.051346704363822937e-02,-8.222486823797225952e-03,-8.756425231695175171e-02,-6.588099151849746704e-02,5.937232077121734619e-02,-1.849048435688018799e-01,1.652224212884902954e-01,3.240885958075523376e-02,1.045623496174812317e-01,4.922564700245857239e-02,-7.633637636899948120e-02,3.871367126703262329e-02,-8.187834918498992920e-02,-5.028235539793968201e-02,6.364507228136062622e-02,-9.593446552753448486e-02,1.135721877217292786e-01,1.462376415729522705e-01,-8.676769584417343140e-02,2.067396044731140137e-01,4.970719665288925171e-02,-1.654328554868698120e-01,-1.559148281812667847e-01,6.843896955251693726e-02,-2.052265703678131104e-01,-3.546420484781265259e-02,7.772997021675109863e-02,1.353413015604019165e-01,1.797421872615814209e-01,4.612158611416816711e-02,-4.154758527874946594e-02,1.089779660105705261e-01,1.863013021647930145e-02,-9.082144126296043396e-03,-3.961016424000263214e-03,-1.048070564866065979e-02,1.268369555473327637e-01,-5.040298402309417725e-02,-3.212025389075279236e-03,2.176316976547241211e-01,2.146247774362564087e-02,1.001781597733497620e-01
-1.150945946574211121e-01,-1.744207888841629028e-01,1.670045554637908936e-01,5.938395112752914429e-02,2.214117199182510376e-01,-3.627606108784675598e-02,2.403873950242996216e-02,-2.012193351984024048e-01,5.922787822782993317e-03,2.979898080229759216e-02,-7.938861846923828125e-02,1.841453835368156433e-02,4.933429881930351257e-02,-4.171101376414299011e-02,2.544164285063743591e-02,-3.364587575197219849e-02,2.271388471126556396e-02,-1.742026060819625854e-01,-7.389689236879348755e-02,-5.815200135111808777e-02,1.623961888253688812e-02,8.643242716789245605e-02,1.062548309564590454e-01,7.422102242708206177e-02,-4.395962879061698914e-02,-1.881400644779205322e-01,-1.428456455469131470e-01,-9.910216927528381348e-02,-5.026366561651229858e-03,-1.260429471731185913e-01,-5.003380402922630310e-02,-1.145732626318931580e-01,3.994657599832862616e-04,7.831450551748275757e-02,1.844954676926136017e-02,1.715422049164772034e-02,-1.246576197445392609e-02,2.515040151774883270e-02,-8.096066117286682129e-02,1.279403269290924072e-01,-8.555445075035095215e-02,1.998782902956008911e-02,1.419127732515335083e-02,-7.480363547801971436e-02,-3.073165006935596466e-02,1.606297641992568970e-01,3.924295306205749512e-02,7.896212488412857056e-02,5.443994700908660889e-02,9.584104642271995544e-03,8.177750557661056519e-02,-2.503019385039806366e-02,-1.155634969472885132e-01,-3.336620703339576721e-02,-3.446935489773750305e-02,-7.603617757558822632e-02,-3.388980403542518616e-02,7.937049120664596558e-02,-1.053337603807449341e-01,1.271185427904129028e-01,-8.427713066339492798e-02,5.017535760998725891e-03,4.352615401148796082e-02,2.521512843668460846e-02
-3.770272433757781982e-02,6.563633680343627930e-02,-7.168353348970413208e-02,-1.299934741109609604e-02,1.418253779411315918e-01,-1.318967342376708984e-01,-1.189911365509033203e-01,4.301565885543823242e-02,-2.530682384967803955e-01,3.998394683003425598e-02,8.270175009965896606e-02,-7.687404751777648926e-02,1.664221100509166718e-02,2.964639849960803986e-02,7.834490388631820679e-03,6.881975382566452026e-02,5.641959980130195618e-02,-3.891694592311978340e-03,6.366718560457229614e-02,-9.993422776460647583e-03,4.655113071203231812e-02,-3.729242132976651192e-03,-4.651859402656555176e-02,-1.021191850304603577e-01,1.518281735479831696e-02,-5.792266875505447388e-02,-3.203178942203521729e-02,5.938708409667015076e-02,1.039356738328933716e-01,-1.088564619421958923e-01,-3.731082007288932800e-02,-1.099345162510871887e-01,1.972007006406784058e-02,-6.101060658693313599e-02,-1.521515846252441406e-01,-1.477192938327789307e-01,-1.031972095370292664e-01,9.065099805593490601e-02,-1.026603728532791138e-01,-7.522656768560409546e-02,-1.073112711310386658e-01,4.559326171875000000e-02,-5.582465976476669312e-02,-6.358784623444080353e-03,1.001838892698287964e-01,-7.549840211868286133e-02,-1.476533561944961548e-01,-9.393361955881118774e-02,-5.806953087449073792e-02,5.579064413905143738e-02,-9.257070720195770264e-02,-4.786686599254608154e-02,2.653021179139614105e-02,-9.239524602890014648e-02,-5.506491288542747498e-02,-1.371104717254638672e-01,-7.859709858894348145e-02,-8.566661924123764038e-02,3.382322564721107483e-02,-5.025793239474296570e-02,4.767489060759544373e-02,5.851659923791885376e-03,5.079084541648626328e-03,-7.564068585634231567e-02
