-1.061520352959632874e-01,-3.408641517162322998e-01,4.347561299800872803e-02,-1.590518206357955933e-01
2.335074841976165771e-01,4.252031445503234863e-01,-2.922634184360504150e-01,9.787344187498092651e-02
-1.339577734470367432e-01,-3.465035557746887207e-01,-3.084165155887603760e-01,-4.400652647018432617e-01
1.941850185394287109e-01,1.052249073982238770e-01,6.437611579895019531e-01,-1.242392510175704956e-01
3.217515647411346436e-01,1.382647901773452759e-01,-1.776080951094627380e-02,3.546493053436279297e-01
-4.628637731075286865e-01,5.128439664840698242e-01,3.544792234897613525e-01,-4.541393220424652100e-01
2.819826006889343262e-01,4.835123121738433838e-01,-1.548597067594528198e-01,-4.925748705863952637e-01
5.137225389480590820e-01,3.240375220775604248e-01,-5.789120197296142578e-01,3.693245351314544678e-02
-1.786517947912216187e-01,1.829212307929992676e-01,-3.245905041694641113e-01,1.070535033941268921e-01
4.664162099361419678e-01,-2.301231920719146729e-01,-6.129543781280517578e-01,1.567867696285247803e-01
-1.827278733253479004e-01,7.314935326576232910e-01,-4.712492525577545166e-01,-9.043087065219879150e-02
-4.102929532527923584e-01,6.189213991165161133e-01,5.407806113362312317e-02,3.830652311444282532e-02
-4.142804145812988281e-01,-6.775006651878356934e-02,-3.922594189643859863e-01,-3.247936666011810303e-01
2.758822441101074219e-01,-4.826866984367370605e-01,9.259555488824844360e-02,-2.411388605833053589e-01
2.926296181976795197e-02,-1.952964812517166138e-02,-7.810094952583312988e-02,4.499914348125457764e-01
2.336839139461517334e-01,5.071457624435424805e-01,6.407201290130615234e-01,-4.312830567359924316e-01
2.382535189390182495e-01,-1.427500993013381958e-01,8.709305524826049805e-02,1.209417879581451416e-01
4.312208294868469238e-01,-5.317743420600891113e-01,3.952196538448333740e-01,-2.840995788574218750e-01
-5.690546333789825439e-02,-4.824936389923095703e-02,-4.358614385128021240e-01,-4.253386855125427246e-01
5.806630477309226990e-02,3.598091900348663330e-01,4.932500422000885010e-01,-3.253850638866424561e-01
-1.177468448877334595e-01,-3.232254087924957275e-01,5.497775673866271973e-01,-2.177925854921340942e-01
2.924194633960723877e-01,4.102436900138854980e-01,2.588094472885131836e-01,-3.393068015575408936e-01
8.581470698118209839e-02,7.836729288101196289e-02,5.357131361961364746e-01,1.416478008031845093e-01
-7.908473163843154907e-02,-4.669450521469116211e-01,-1.788575053215026855e-01,-2.639375627040863037e-01
4.884265363216400146e-01,6.503671407699584961e-02,3.442019820213317871e-01,-3.295530080795288086e-01
3.834880292415618896e-01,1.603736281394958496e-01,-8.658672869205474854e-02,-3.359808027744293213e-01
1.560000889003276825e-02,7.081890106201171875e-02,5.851487517356872559e-01,7.787264138460159302e-02
1.798939406871795654e-01,4.527560472488403320e-01,1.808869838714599609e-01,-3.099789321422576904e-01
-4.343160390853881836e-01,-4.222701191902160645e-01,1.296683251857757568e-01,3.476594984531402588e-01
1.047969311475753784e-01,-4.512629006057977676e-03,6.118015572428703308e-02,4.114947319030761719e-01
-1.604746431112289429e-01,-3.797428309917449951e-01,4.120619893074035645e-01,-5.186846852302551270e-01
-3.434283733367919922e-01,-8.702389150857925415e-02,-9.942270815372467041e-02,3.147852420806884766e-01
-6.624037027359008789e-02,3.943274617195129395e-01,4.087714254856109619e-01,4.356081485748291016e-01
3.532528579235076904e-01,-1.490037441253662109e-01,2.775293588638305664e-01,5.691337585449218750e-02
3.800763785839080811e-01,-7.990342378616333008e-01,-3.733820319175720215e-01,2.368564009666442871e-01
