-5.021514892578125000e-01,-1.953048706054687500e-01,1.508277893066406250e+00,1.471221923828125000e+00,2.677652120590209961e+00,-3.941253662109375000e+00,-1.778923034667968750e+00,-1.314632415771484375e+00,-1.728107452392578125e+00,-1.279724121093750000e+00,3.142416000366210938e+00,-2.352783203125000000e+00,7.974548339843750000e-01,1.730468750000000000e+00,1.899658203125000000e+00,-6.648178100585937500e-01
-3.194689750671386719e-02,3.223595619201660156e-01,-2.581906318664550781e-01,1.901035308837890625e-01,-3.123092651367187500e-01,-2.750058174133300781e-01,1.716637611389160156e-01,1.519542485475540161e-01,-2.158264815807342529e-02,-2.175841331481933594e-01,1.300393342971801758e-01,-1.112071275711059570e-01,4.923602342605590820e-01,9.779876470565795898e-02,3.220343589782714844e-01,-3.134589791297912598e-01
4.776954650878906250e-01,-3.477935791015625000e-01,-6.622314453125000000e-03,-5.330657958984375000e-01,-6.900749206542968750e-01,1.430419921875000000e+00,1.538543701171875000e-01,7.830123901367187500e-01,1.791748046875000000e+00,1.432983398437500000e+00,-1.017171621322631836e+00,1.000778198242187500e+00,-9.288368225097656250e-01,-1.190803527832031250e+00,-1.093658447265625000e+00,-2.846984863281250000e-01
